"SYMBOL","ENSEMBL","ENTREZID","lengths","logFC","logCPM","F","PValue","FDR"
"PLA2G2A","ENSG00000188257",5320,1654,-6.74864558523213,9.90554072909138,72.5225983643208,2.82354114922985e-05,0.00211938727866484
"HSPB2","ENSG00000170276",3316,1508,-6.17714984173758,3.16839579076286,72.0936082886484,2.88503854573719e-05,0.0021303913168986
"HSPB7","ENSG00000173641",27129,3910,-6.65249072414851,4.58144981634243,72.0124604641941,2.89685921638486e-05,0.0021303913168986
"PLOD2","ENSG00000152952",5352,7646,-3.61612670450095,7.26816890850265,71.9851506319455,2.9008510159115e-05,0.0021303913168986
"LRRC26","ENSG00000184709",389816,1209,5.47064867415722,3.81308021442852,71.9076265491433,2.91222003758145e-05,0.0021303913168986
"FAIM2","ENSG00000135472",23017,6057,4.13630085178504,3.68796416384669,71.8885252697482,2.91502982276905e-05,0.0021303913168986
"IGFBP6","ENSG00000167779",3489,1279,-6.45951418475955,8.45944726509317,71.8193618901865,2.9252321213903e-05,0.0021303913168986
"TENM3","ENSG00000218336",55714,11983,-3.6754498145331,3.77182017577336,71.75786216496,2.93434149561088e-05,0.0021303913168986
"TMEM151A","ENSG00000179292",256472,2562,-5.16548871402365,4.89407385951268,71.6603135622921,2.94886335428406e-05,0.0021303913168986
"ARHGEF16","ENSG00000130762",27237,5563,3.68907333153046,3.70726333489177,71.4997968645953,2.9729553760584e-05,0.0021303913168986
"NTNG1","ENSG00000162631",22854,9165,-4.04045305125027,4.27695432384328,71.4649098965144,2.97822411101964e-05,0.0021303913168986
"MXRA8","ENSG00000162576",54587,3371,-5.65036581167402,5.60695569183027,71.3674860701651,2.99299932883223e-05,0.0021303913168986
"ESRP1","ENSG00000104413",54845,4875,5.15841251954816,5.21701607886062,71.3290474818355,2.99885411289692e-05,0.0021303913168986
"CCNYL1","ENSG00000163249",151195,4707,-3.21921333189287,6.38744183196381,71.1352976848197,3.02858424127945e-05,0.00214194937917689
"FLNC","ENSG00000128591",2318,9280,-6.90527707914818,5.46009863492132,70.8900561995739,3.06674627238058e-05,0.00215793486676766
"CNRIP1","ENSG00000119865",25927,3548,-5.40682466480339,2.47325040700921,70.8165068414392,3.07830839411965e-05,0.00215793486676766
"INHBB","ENSG00000163083",3625,3204,3.94171187734229,4.51349318036835,70.4590045837197,3.13529166352258e-05,0.00217962181374021
"MYRF","ENSG00000124920",745,10813,-5.35358141222522,4.66654126266092,70.4027630222652,3.14437590283613e-05,0.00217962181374021
"VTCN1","ENSG00000134258",79679,3001,5.58568134186777,4.33906663563709,70.2081323478288,3.1760682238223e-05,0.00217962181374021
"TCN1","ENSG00000134827",6947,1586,5.21525705167613,3.76669567211185,70.1882240641022,3.17933243331548e-05,0.00217962181374021
"FAM83F","ENSG00000133477",113828,16389,5.08873642363119,3.98060950847903,70.1312545453797,3.18869650598376e-05,0.00217962181374021
"TFAP2B","ENSG00000008196",7021,6149,6.85869706668777,5.28561516866225,89.0750606592355,3.1914276541285e-05,0.00217962181374021
"BNC1","ENSG00000169594",646,4795,-6.58295655758966,5.21935632389976,69.9219948400849,3.22338999620471e-05,0.00219204294912844
"PLEKHA4","ENSG00000105559",57664,3851,-4.58728117488609,3.93401034903263,69.8352820370372,3.23790455410565e-05,0.00219224130623894
"LSAMP","ENSG00000185565",4045,10367,-5.76073578098886,4.43713155941969,69.6085878232078,3.27623822595584e-05,0.00219224130623894
"AADAC","ENSG00000114771",13,1668,-6.99303721005159,4.26343411720269,69.5712464832002,3.28260694546297e-05,0.00219224130623894
"MUC1","ENSG00000185499",4582,2401,3.26016521179991,7.55700623486577,69.4789270136434,3.29841901349269e-05,0.00219224130623894
"MARVELD3","ENSG00000140832",91862,6446,3.78462619833322,4.30667984415707,69.454736239727,3.30257804649674e-05,0.00219224130623894
"OVOL2","ENSG00000125850",58495,2175,5.54743500479568,3.01763906587906,69.4328867887825,3.30634018410951e-05,0.00219224130623894
"ST14","ENSG00000149418",6768,4350,3.35812011843624,5.62871521289571,69.2938437851097,3.33040726982179e-05,0.00219542267769245
"LGI2","ENSG00000153012",55203,6428,-5.6249721695704,4.54532952568534,69.1413033822375,3.35706327051351e-05,0.00219542267769245
"MYH10","ENSG00000133026",4628,9029,-3.6096581631409,6.4760791670759,69.0814175515988,3.36760107313585e-05,0.00219542267769245
"PHYHIP","ENSG00000168490",9796,4165,-5.41859605644135,3.3341474973723,69.0642626789585,3.37062734992662e-05,0.00219542267769245
"SH2D3A","ENSG00000125731",10045,5716,3.57628934911749,4.32897456529285,69.0105748768003,3.38012037978163e-05,0.00219542267769245
"OGN","ENSG00000106809",4969,3321,-7.07724308603396,6.60103492734184,68.6378409387792,3.44695742990752e-05,0.00222973307244383
"CTSE","ENSG00000196188",1510,2686,-6.31806557456977,5.15349778475587,68.5254605084478,3.46743274950418e-05,0.00223389705841538
"CD74","ENSG00000019582",972,3184,-3.29497171668421,7.02666591856913,68.4148232651505,3.48773930506895e-05,0.00223791917586944
"SLC9A9","ENSG00000181804",285195,4087,-5.28364167249715,2.54233915912881,68.0924907827419,3.54775487778168e-05,0.00226728607912209
"DSC3","ENSG00000134762",1825,7056,-6.15567727094591,6.48323222377412,67.9820338713592,3.56861782133794e-05,0.00227149661563802
"AOX1","ENSG00000138356",316,5552,-5.36003204571382,4.71650164018266,67.8060161091405,3.60218197507127e-05,0.00227228420441937
"C1S","ENSG00000182326",716,6389,-6.66073368555274,8.92535562610103,67.7309170384071,3.6166224749955e-05,0.00227228420441937
"GRIP2","ENSG00000144596",80852,11707,-5.86050902194827,2.29505981700164,67.6356636086979,3.63504271216172e-05,0.00227228420441937
"ALDH1A2","ENSG00000128918",8854,8622,-6.24941770933405,5.92779863931784,67.4716304846319,3.66703958948369e-05,0.00227228420441937
"RERG","ENSG00000134533",85004,4157,-3.55324666672213,4.17936611993616,67.2894684229382,3.70298675950806e-05,0.00227228420441937
"CTSV","ENSG00000136943",1515,1721,4.30150027190368,3.81600076237669,67.2605020122034,3.70874343415238e-05,0.00227228420441937
"GRHL2","ENSG00000083307",79977,6060,5.0311294027367,3.2110964328758,67.2583489260589,3.70917177717618e-05,0.00227228420441937
"CXCL14","ENSG00000145824",9547,1971,-5.9427021016905,4.1558874632587,67.1472823012454,3.73135197168932e-05,0.00227228420441937
"SHROOM3","ENSG00000138771",57619,13159,3.27210401516502,5.28531781312029,67.0411922080664,3.7526934883067e-05,0.00227228420441937
"GHR","ENSG00000112964",2690,5871,-3.78989434715817,3.58307506722376,67.0209533743416,3.75678214275261e-05,0.00227228420441937
"HEG1","ENSG00000173706",57493,9925,-5.09412567842617,6.98526020938895,66.9818375376821,3.76470013946692e-05,0.00227228420441937
"CRB2","ENSG00000148204",286204,6349,-7.10163767857546,5.46487400585017,66.7718051939192,3.80757463035233e-05,0.00227228420441937
"CDS1","ENSG00000163624",1040,4461,3.11538710081684,4.61819496156198,66.7635726199058,3.80926757636812e-05,0.00227228420441937
"RP11-33A14.1",NA,NA,2784,-7.1823568241751,1.25673227563302,66.7178664118277,3.81868374325872e-05,0.00227228420441937
"EGFL6","ENSG00000198759",25975,2607,-7.0318265831777,8.18045541605749,66.6600807105422,3.83063018355787e-05,0.00227228420441937
"TRIM22","ENSG00000132274",10346,6020,-3.64796108402674,3.2493950674614,66.6315394588261,3.83654796352419e-05,0.00227228420441937
"CDKN1C","ENSG00000129757",1028,2586,-2.83179363330214,5.20273535855696,66.6183978337206,3.83927661009426e-05,0.00227228420441937
"GABRP","ENSG00000094755",2568,4621,5.20686673030054,5.75145396897784,84.1495582890885,3.84110802807341e-05,0.00227228420441937
"PRSS23","ENSG00000150687",11098,11725,-3.36666807802583,7.73160151212692,66.5595481736095,3.85152561287765e-05,0.00227228420441937
"MRGPRF","ENSG00000172935",116535,2746,-6.99692528023745,4.67103087414008,66.5407739695262,3.85544356936612e-05,0.00227228420441937
"EPSTI1","ENSG00000133106",94240,4924,-5.53500494139212,5.40792873930244,66.4102082279721,3.88282946891395e-05,0.00227998027080545
"FILIP1","ENSG00000118407",27145,8906,-5.00755303951797,3.00885038376457,66.1695221091212,3.93395370314327e-05,0.00229875089268452
"SEMA5A","ENSG00000112902",9037,12097,-6.5800728127344,5.37874953864037,66.1241399392352,3.94368751148667e-05,0.00229875089268452
"PRRX1","ENSG00000116132",5396,8246,-5.48976856743694,4.43220948002157,66.0316647706569,3.96361549978876e-05,0.00230100319020982
"CSDC2","ENSG00000172346",27254,3250,-6.38430894711946,3.12364502461504,65.9723159495899,3.97647129584429e-05,0.00230100319020982
"LOXL1","ENSG00000129038",4016,3637,-3.27509183822525,4.98104873596101,65.872362495119,3.99824075784319e-05,0.00230521757896952
"MST1","ENSG00000173531",4485,5084,-4.32211273978683,4.4332495960419,65.6841345216728,4.03964232335484e-05,0.00231563849828573
"MMP24","ENSG00000125966",10893,4412,-5.49288750376284,3.76885922217513,65.6580639912214,4.04541885579987e-05,0.00231563849828573
"TMEM200A","ENSG00000164484",114801,6131,-6.68775143703846,3.57351725680182,65.4988354017068,4.0809248404067e-05,0.00232758985610723
"GUCY1A3",NA,NA,5766,5.48281135892389,3.81332143024744,65.3026381297224,4.12521221638545e-05,0.00234444649997649
"PROM1","ENSG00000007062",8842,7465,5.62499077286078,5.02166965278418,65.0327499865344,4.18712081324587e-05,0.00235191164916069
"GRIK2","ENSG00000164418",2898,7492,-5.62147259646535,3.23670789770553,64.9908519067143,4.19683560433352e-05,0.00235191164916069
"RHOV","ENSG00000104140",171177,1705,4.13444631544166,4.28714073507292,64.8890042210046,4.2205685847572e-05,0.00235191164916069
"REC8","ENSG00000100918",9985,3841,-4.63845426622004,5.49656215575835,64.8814720985986,4.22233041118017e-05,0.00235191164916069
"HP","ENSG00000257017",3240,5405,-7.03810971191537,10.0827492603371,64.8716010983249,4.22464071383806e-05,0.00235191164916069
"DAB1","ENSG00000173406",1600,7846,-5.58850549129829,4.01046583473838,64.8016745726736,4.2410523439522e-05,0.00235191164916069
"IL13RA2","ENSG00000123496",3598,1626,-5.79221927498777,5.89860359390381,64.7454467761466,4.25430679028561e-05,0.00235191164916069
"NDN","ENSG00000182636",4692,1886,-7.06232961905024,5.38329489607453,64.7315566507968,4.25758905545492e-05,0.00235191164916069
"FGL2","ENSG00000127951",10875,4261,-4.68735057336798,3.269172118928,64.6734002943849,4.27136596875159e-05,0.00235191164916069
"TMEM45B","ENSG00000151715",120224,3027,4.28297079032195,4.35429599245512,64.461525319993,4.32203205547561e-05,0.00236217549713293
"ATP10D","ENSG00000145246",57205,7965,-3.21095890248321,4.87990866238471,64.3888245049654,4.3395902322756e-05,0.00236217549713293
"TMC4","ENSG00000167608",147798,4421,4.13887529821726,3.55982338561583,64.2718109820433,4.36803830724898e-05,0.00236217549713293
"CPE","ENSG00000109472",1363,2958,-3.38556163628021,6.71791212744815,64.2415739291058,4.3754273755415e-05,0.00236217549713293
"VWA1","ENSG00000179403",64856,5065,3.53374617509177,4.71771565055642,64.2051413565295,4.38435123399175e-05,0.00236217549713293
"MMP19","ENSG00000123342",4327,4672,-5.66273364416053,3.93063340290164,64.1462187993407,4.39883207266297e-05,0.00236217549713293
"FUT3","ENSG00000171124",2525,3109,4.67418219161231,3.46451374846072,64.1276637579716,4.40340455279567e-05,0.00236217549713293
"TSPAN15","ENSG00000099282",23555,2646,2.98262006178527,5.33014281542677,64.105958413323,4.40876090396833e-05,0.00236217549713293
"PIK3CD","ENSG00000171608",5293,6593,-4.30274617867503,2.94177730156511,63.7712291938845,4.49240544682722e-05,0.00239154233019915
"CYP1B1","ENSG00000138061",1545,6011,-4.42227298648125,6.14376716225071,63.7422983594906,4.49972773543169e-05,0.00239154233019915
"ANXA8","ENSG00000265190",653145,4906,-6.98829263363039,4.66052267172884,63.7070951186687,4.50865769534182e-05,0.00239154233019915
"HSPG2","ENSG00000142798",3339,17694,-3.29616948300882,4.52220235830114,63.6148292918601,4.53216806717689e-05,0.00239602626089654
"MUC5B","ENSG00000117983",727897,18611,4.18873298554653,6.03872277322739,63.511482432436,4.55868440273497e-05,0.0023994212601679
"XAF1","ENSG00000132530",54739,6668,-4.82684003731739,5.02534448813128,63.4724619855305,4.56874657092236e-05,0.0023994212601679
"OSR2","ENSG00000164920",116039,2930,5.22067537977142,4.46961210414029,63.3911040032737,4.58981579501832e-05,0.00240255719559627
"GAS1","ENSG00000180447",2619,2826,-5.20550815346711,6.33863240156875,63.2199806577164,4.63452966467662e-05,0.00241800887062292
"ENPP2","ENSG00000136960",5168,6729,-6.32565508984697,5.69326345298498,62.7853050884117,4.75058338838277e-05,0.00247045860978219
"CXCL17","ENSG00000189377",284340,1189,5.25024435990583,4.97667873674567,62.5782052296112,4.80715518142855e-05,0.00247594338327279
"SLITRK2","ENSG00000185985",84631,7867,-5.67832645581083,2.33219631896352,62.5525401487514,4.81422446462306e-05,0.00247594338327279
"FN1","ENSG00000115414",2335,17315,-4.66818627403817,8.29205983896607,62.5246955873219,4.82190878675239e-05,0.00247594338327279
"CLIC4","ENSG00000169504",25932,4495,-2.68547294072108,7.30735057924485,62.5194166168972,4.82336736513896e-05,0.00247594338327279
"KCNJ15","ENSG00000157551",3772,9685,-5.43342994573871,1.92055297655918,62.4247963068337,4.84960479098016e-05,0.00248140710735908
"DAW1","ENSG00000123977",164781,2933,-5.67814726347432,2.30112852698608,62.1486546109652,4.92720422206955e-05,0.00250948141698384
"BPIFB1","ENSG00000125999",92747,3101,4.9283471793595,4.76617485044824,62.1176536123944,4.93601259043513e-05,0.00250948141698384
"TRANK1","ENSG00000168016",9881,11182,-3.47099617072734,4.33978712801631,61.6821225126784,5.06186871442672e-05,0.00255060883901908
"KCNS3","ENSG00000170745",3790,3131,3.84242979793936,3.73650512131893,61.6639429154025,5.06720887921697e-05,0.00255060883901908
"PODN","ENSG00000174348",127435,4770,-7.12593183522474,4.82829261814387,61.6556451536889,5.06964864726252e-05,0.00255060883901908
"IL26","ENSG00000111536",55801,1075,-6.78485469552348,2.93953580717413,61.6170302972986,5.08102181844435e-05,0.00255060883901908
"ECM2","ENSG00000106823",1842,4350,-5.31273479940953,1.82521851565633,61.5141400979004,5.11148211003511e-05,0.00255783065462229
"TENM2","ENSG00000145934",57451,11075,-4.42653848512374,3.20574050073671,61.3341636252238,5.16531487107318e-05,0.00257055195464005
"MESP1","ENSG00000166823",55897,2369,3.03274278982363,5.62666165261949,61.3212273631752,5.16921149679391e-05,0.00257055195464005
"TMEM246","ENSG00000165152",84302,5568,-6.13206293367342,2.98718604662017,61.1921224781048,5.2083023287145e-05,0.00257888125212025
"TBC1D30","ENSG00000111490",23329,9032,4.17767938298896,3.35144632306768,61.1461037852645,5.22232538380753e-05,0.00257888125212025
"PTN","ENSG00000105894",5764,1713,-5.76367415605252,2.79696547866399,61.0856115614575,5.24083081942217e-05,0.00257888125212025
"DBNDD1","ENSG00000003249",79007,3522,3.818920242943,3.84302124564878,61.0195852180955,5.26112295336891e-05,0.00257888125212025
"EFEMP1","ENSG00000115380",2202,4244,-5.12615831202292,7.47287514700881,60.9426723487137,5.28488498158332e-05,0.00257888125212025
"PTK6","ENSG00000101213",5753,2523,4.67864284874494,3.43562561966268,60.9054555434518,5.29643121451454e-05,0.00257888125212025
"LGALS2","ENSG00000100079",3957,826,-4.74197697291194,2.74930842091916,60.8958896139731,5.29940406864401e-05,0.00257888125212025
"GATA6","ENSG00000141448",2627,3945,-3.83714228037912,6.31964176814014,60.4409595146561,5.4432275764192e-05,0.0026407951348646
"AZGP1","ENSG00000160862",563,2699,5.21537019582004,6.34026815383076,60.3640149773506,5.46803379492632e-05,0.00264476661941224
"RP5-1172A22.1",NA,NA,975,-6.36293406705688,2.86086584884341,60.2570144101107,5.50276536005816e-05,0.00265350015680623
"COL1A2","ENSG00000164692",1278,11151,-7.38571428809859,9.0123899865642,60.1869616901364,5.52565349738384e-05,0.00265648713304741
"ARHGEF38","ENSG00000236699",54848,7579,5.56872974215322,2.57751884533096,59.9515368890534,5.60345110514246e-05,0.00268182884829407
"PLAT","ENSG00000104368",5327,7133,-6.03147890942057,8.80433890025844,59.9257010521886,5.61207193164032e-05,0.00268182884829407
"MYBL2","ENSG00000101057",4605,2682,4.11385270540498,5.22049621352703,59.7638295814859,5.66646405360565e-05,0.00269667710503169
"DOCK11","ENSG00000147251",139818,6664,-3.74428554778384,4.20767097714919,59.7278536254092,5.67864216386905e-05,0.00269667710503169
"FAM65B",NA,NA,7697,-3.91952498197699,3.10514521742296,59.6400453027949,5.70850366125376e-05,0.00269667710503169
"HLX","ENSG00000136630",3142,4144,-5.17273431469925,2.7332868767579,59.6329378167228,5.71092933070873e-05,0.00269667710503169
"ITGB6","ENSG00000115221",3694,6348,4.08736563078883,3.78623400771572,59.5418524741604,5.74212972476046e-05,0.00270338787899743
"LAYN","ENSG00000204381",143903,2938,-5.42600454623815,4.22821183473745,59.2979955138895,5.82671649464105e-05,0.0027321102201222
"C14orf37",NA,NA,7565,-4.11202135844753,2.80455600394884,59.267295796177,5.83747549074057e-05,0.0027321102201222
"BICC1","ENSG00000122870",80114,6567,-5.26514629778821,5.97683569250178,59.1664416720095,5.87299612593742e-05,0.00274067411589566
"PIM1","ENSG00000137193",5292,2977,-4.1808558715315,6.41711973880279,58.9992467180394,5.93247967362019e-05,0.00274779230050186
"SEC14L6","ENSG00000214491",730005,3392,-6.41805992733807,3.45738851940017,58.9721635061806,5.94218597651229e-05,0.00274779230050186
"RUNX1T1","ENSG00000079102",862,13527,-5.61474780352854,3.35688189214157,58.9398257649725,5.95380147811168e-05,0.00274779230050186
"FBXO17","ENSG00000269190",115290,4957,-4.84683268967335,2.76943989700838,58.9300455050042,5.95732007586969e-05,0.00274779230050186
"RNF212","ENSG00000178222",285498,5000,-6.3050812691139,1.10741062950316,58.5360101835137,6.1012697213838e-05,0.00275980438528521
"GRHL1","ENSG00000134317",29841,8008,3.5075312445588,4.62045241825139,58.5331635238973,6.10232540649262e-05,0.00275980438528521
"CLDN15","ENSG00000106404",24146,2893,-3.14005292814009,5.15292129292806,58.5230126511094,6.1060917233842e-05,0.00275980438528521
"HTRA1","ENSG00000166033",5654,2120,-5.04296155138913,7.12945627904473,58.5091342395489,6.11124579034244e-05,0.00275980438528521
